,id,marca,modelo,preco_minimo,idade_veiculo,km_rodados,tipo_vendedor,tipo_combustivel,tipo_transmissao,potencia_maxima,preco_venda,ipva,ano,estado
16779,18187,Hyundai,Verna,1056000.0,8,80000,particular,Petrol,Manual,121.3,375000,15000.0,2016,rodado
16780,18188,Toyota,Innova,2876695.0,8,90000,particular,Diesel,Manual,100.0,1300000,52000.0,2016,rodado
16781,18189,Ford,Figo,882000.0,9,80000,particular,Diesel,Manual,68.0,240000,9600.0,2015,rodado
16782,18190,Maruti,Alto,359000.0,6,15200,distribuidora,Petrol,Manual,47.3,260000,10400.0,2018,novo
16783,18191,Mahindra,XUV500,1783000.0,3,29890,distribuidora,Diesel,Manual,152.87,1265000,50600.0,2021,novo
16784,18192,Toyota,Innova,2876695.0,6,113000,distribuidora,Diesel,Manual,100.6,1150000,46000.0,2018,rodado
16785,18193,Mahindra,KUV,1399372.0930232557,5,57589,distribuidora,Diesel,Manual,77.0,551000,22040.0,2019,moderadamente rodado
16786,18195,Hyundai,EON,967624.184646262,4,20000,particular,Petrol,Manual,55.2,350000,14000.0,2020,novo
16787,18196,Honda,City,1210698.5413290113,7,35000,particular,Petrol,Manual,117.3,500000,20000.0,2017,moderadamente rodado
16788,18197,Hyundai,Grand,733000.0,7,35000,distribuidora,Petrol,Manual,82.0,475000,19000.0,2017,moderadamente rodado
16789,18198,Maruti,Baleno,614646.3878326996,5,70000,particular,Diesel,Manual,74.0,650000,26000.0,2019,moderadamente rodado
16790,18199,Hyundai,Creta,1339000.0,3,40000,distribuidora,Diesel,Manual,126.2,1275000,51000.0,2021,moderadamente rodado
16791,18200,Maruti,A,614646.3878326996,12,17000,distribuidora,Petrol,Manual,66.1,295000,11800.0,2012,novo
16792,18201,Mahindra,Bolero,937000.0,8,120000,particular,Diesel,Manual,62.1,510000,20400.0,2016,rodado
16793,18202,Hyundai,i10,967624.184646262,8,80000,distribuidora,Petrol,Manual,78.9,255000,10200.0,2016,rodado
16794,18203,Ford,Classic,1050416.6666666667,8,151500,particular,Diesel,Manual,67.0,350000,14000.0,2016,rodado
16795,18204,Audi,A4,7113256.41025641,8,60000,distribuidora,Diesel,Automatic,147.51,1550000,62000.0,2016,moderadamente rodado
16796,18205,Honda,Civic,2117000.0,11,77000,distribuidora,Petrol,Manual,130.0,320000,12800.0,2013,moderadamente rodado
16797,18206,Maruti,Alto,614646.3878326996,15,80000,particular,Petrol,Manual,46.3,100000,4000.0,2009,rodado
16798,18207,Maruti,Alto,614646.3878326996,8,8333,particular,Petrol,Manual,67.1,270000,10800.0,2016,novo
16799,18208,Hyundai,i20,967624.184646262,7,46000,distribuidora,Petrol,Manual,82.9,451000,18040.0,2017,moderadamente rodado
16800,18209,Hyundai,Grand,967624.184646262,6,35372,distribuidora,Petrol,Manual,81.86,425000,17000.0,2018,moderadamente rodado
16801,18210,Audi,A6,7113256.41025641,7,52000,distribuidora,Diesel,Automatic,174.33,1799000,71960.0,2017,moderadamente rodado
16802,18211,Toyota,Fortuner,2876695.0,8,100000,distribuidora,Diesel,Manual,168.5,1250000,50000.0,2016,rodado
16803,18212,Hyundai,i10,967624.184646262,11,60000,particular,Petrol,Manual,78.9,235000,9400.0,2013,moderadamente rodado
16804,18213,Nissan,Micra,1690333.3333333333,5,55000,particular,Petrol,Manual,67.04,280000,11200.0,2019,moderadamente rodado
16805,18214,Hyundai,i10,967624.184646262,10,49000,distribuidora,Petrol,Manual,78.9,249000,9960.0,2014,moderadamente rodado
16806,18215,Honda,City,1210698.5413290113,10,80000,particular,Petrol,Manual,118.0,550000,22000.0,2014,rodado
16807,18216,Maruti,Baleno,614646.3878326996,3,4000,distribuidora,Petrol,Manual,83.1,645000,25800.0,2021,novo
16808,18217,Mahindra,XUV500,1592000.0,4,80000,particular,Diesel,Automatic,140.0,1300000,52000.0,2020,rodado
16809,18218,Honda,City,1210698.5413290113,11,106000,distribuidora,Petrol,Automatic,118.0,385000,15400.0,2013,rodado
16810,18219,Hyundai,Creta,1158000.0,3,12000,particular,Petrol,Manual,121.3,940000,37600.0,2021,novo
16811,18220,Honda,BRV,1210698.5413290113,5,54750,particular,Petrol,Manual,117.3,850000,34000.0,2019,moderadamente rodado
16812,18221,Renault,Captur,414304.9645390071,2,15000,particular,Diesel,Manual,108.45,1050000,42000.0,2022,novo
16813,18223,Volkswagen,Vento,820416.9884169884,10,69988,distribuidora,Diesel,Manual,103.6,349000,13960.0,2014,moderadamente rodado
16814,18224,Hyundai,EON,967624.184646262,7,10000,particular,Petrol,Manual,68.05,270000,10800.0,2017,novo
16815,18225,Maruti,Baleno,658000.0,2,15000,particular,Petrol,Automatic,83.1,770000,30800.0,2022,novo
16816,18226,BMW,5,7604000.0,4,12500,distribuidora,Diesel,Automatic,187.74,4175000,167000.0,2020,novo
16817,18227,Maruti,Ertiga,614646.3878326996,2,8400,distribuidora,Petrol,Manual,103.26,1075000,43000.0,2022,novo
16818,18228,Mahindra,XUV500,1783000.0,9,80000,particular,Diesel,Manual,140.0,875000,35000.0,2015,rodado
16819,18229,Hyundai,i20,968000.0,2,16000,distribuidora,Diesel,Manual,88.73,861000,34440.0,2022,novo
16820,18230,Maruti,Ciaz,614646.3878326996,5,103000,particular,Diesel,Manual,88.5,745000,29800.0,2019,rodado
16821,18231,Toyota,Innova,2876695.0,4,47000,distribuidora,Diesel,Manual,147.51,1750000,70000.0,2020,moderadamente rodado
16822,18232,Renault,KWID,376000.0,4,18000,particular,Petrol,Manual,53.3,350000,14000.0,2020,novo
16823,18233,Jeep,Compass,2485264.705882353,4,44000,distribuidora,Diesel,Manual,170.0,1599000,63960.0,2020,moderadamente rodado
16824,18234,Renault,Duster,414304.9645390071,6,120000,particular,Diesel,Manual,83.8,600000,24000.0,2018,rodado
16825,18235,Toyota,Innova,2876695.0,8,106000,distribuidora,Diesel,Manual,100.6,950000,38000.0,2016,rodado
16826,18236,Maruti,Swift Dzire,692000.0,4,3700,distribuidora,Petrol,Automatic,81.8,745000,29800.0,2020,novo
16827,18237,Honda,Jazz,1210698.5413290113,5,20040,distribuidora,Petrol,Automatic,88.7,645000,25800.0,2019,novo
16828,18238,Toyota,Innova,2876695.0,14,118000,distribuidora,Diesel,Manual,102.0,450000,18000.0,2010,rodado
16829,18240,Toyota,Yaris,1033000.0,3,25000,particular,Petrol,Manual,105.5,1050000,42000.0,2021,novo
16830,18241,Hyundai,Verna,1198000.0,12,74475,distribuidora,Diesel,Manual,110.0,260000,10400.0,2012,moderadamente rodado
16831,18242,Hyundai,Verna,1054000.0,3,28246,distribuidora,Petrol,Manual,113.42,885000,35400.0,2021,novo
16832,18243,Toyota,Etios,2876695.0,7,53000,distribuidora,Petrol,Manual,78.9,475000,19000.0,2017,moderadamente rodado
16833,18244,Mahindra,Scorpio,1449000.0,4,68500,distribuidora,Diesel,Manual,120.0,1270000,50800.0,2020,moderadamente rodado
16834,18245,Honda,City,1362000.0,6,85118,distribuidora,Petrol,Automatic,117.3,660000,26400.0,2018,rodado
16835,18246,Mercedes-Benz,B-Class,117489928.05755396,8,97500,distribuidora,Petrol,Automatic,120.69,1395000,55800.0,2016,rodado
16836,18247,Skoda,Octavia,2572827.5862068967,3,29000,distribuidora,Diesel,Automatic,141.0,2175000,87000.0,2021,novo
16837,18248,Maruti,Alto,614646.3878326996,6,16000,distribuidora,Petrol,Automatic,67.05,388000,15520.0,2018,novo
16838,18250,Porsche,Boxster,12484333.333333334,15,27000,distribuidora,Petrol,Automatic,265.0,3500000,140000.0,2009,novo
16839,18251,Honda,City,1290000.0,3,20000,distribuidora,Petrol,Manual,119.35,870000,34800.0,2021,novo
16840,18252,Maruti,Wagon R,531000.0,9,40000,particular,Petrol,Manual,67.1,240000,9600.0,2015,moderadamente rodado
16841,18253,Mahindra,XUV500,1783000.0,3,29000,distribuidora,Diesel,Manual,152.87,1240000,49600.0,2021,novo
16842,18255,Honda,Amaze,1210698.5413290113,8,42000,distribuidora,Diesel,Manual,98.6,475000,19000.0,2016,moderadamente rodado
16843,18256,BMW,3,61295152.58855586,4,20000,particular,Diesel,Automatic,190.0,3000000,120000.0,2020,novo
16844,18257,Maruti,Wagon R,571000.0,9,58700,distribuidora,Petrol,Manual,67.05,355000,14200.0,2015,moderadamente rodado
16845,18258,Toyota,Fortuner,3997000.0,4,55000,distribuidora,Diesel,Automatic,174.5,2800000,112000.0,2020,moderadamente rodado
16846,18259,Mahindra,XUV500,1565000.0,6,50000,particular,Diesel,Manual,140.0,675000,27000.0,2018,moderadamente rodado
16847,18260,BMW,3,5323000.0,3,70000,distribuidora,Petrol,Automatic,248.0,3400000,136000.0,2021,moderadamente rodado
16848,18261,Maruti,Swift,604000.0,5,46000,particular,Petrol,Manual,81.8,380000,15200.0,2019,moderadamente rodado
16849,18262,Skoda,Octavia,2572827.5862068967,12,200000,particular,Diesel,Manual,66.0,290000,11600.0,2012,rodado
16850,18263,Maruti,Alto,335000.0,1,7000,particular,Petrol,Manual,47.3,365000,14600.0,2023,novo
16851,18264,Hyundai,Getz,967624.184646262,13,124790,distribuidora,Diesel,Manual,110.0,225000,9000.0,2011,rodado
16852,18266,Hyundai,i20,968000.0,6,94532,distribuidora,Diesel,Manual,88.73,685000,27400.0,2018,rodado
16853,18267,Toyota,Fortuner,3997000.0,7,95000,distribuidora,Diesel,Automatic,168.5,1449000,57960.0,2017,rodado
16854,18269,Ford,Aspire,1005000.0,5,111000,particular,Diesel,Manual,99.0,550000,22000.0,2019,rodado
16855,18270,BMW,5,7604000.0,7,70400,distribuidora,Diesel,Automatic,184.0,2150000,86000.0,2017,moderadamente rodado
16856,18271,Maruti,Alto,332000.0,3,25000,particular,Petrol,Manual,47.3,300000,12000.0,2021,novo
16857,18272,Maruti,Swift,613000.0,5,30000,particular,Petrol,Manual,81.8,450000,18000.0,2019,moderadamente rodado
16858,18273,Ford,Endeavour,1050416.6666666667,4,43000,distribuidora,Diesel,Automatic,197.0,2875000,115000.0,2020,moderadamente rodado
16859,18274,Ford,Ecosport,1050416.6666666667,6,52000,distribuidora,Diesel,Manual,98.59,795000,31800.0,2018,moderadamente rodado
16860,18275,Mahindra,XUV500,1661000.0,5,99000,distribuidora,Diesel,Automatic,140.0,1175000,47000.0,2019,rodado
16861,18276,Maruti,Wagon R,516000.0,9,50000,particular,Petrol,Manual,67.1,230000,9200.0,2015,moderadamente rodado
16862,18277,Maruti,Ritz,614646.3878326996,9,85454,distribuidora,Petrol,Manual,85.8,340000,13600.0,2015,rodado
16863,18278,Ford,Figo,684000.0,9,32000,distribuidora,Petrol,Manual,70.02,315000,12600.0,2015,moderadamente rodado
16864,18279,Maruti,Swift,614646.3878326996,7,70000,particular,Diesel,Manual,74.0,400000,16000.0,2017,moderadamente rodado
16865,18280,Maruti,Alto,614646.3878326996,8,60000,particular,Petrol,Manual,67.1,210000,8400.0,2016,moderadamente rodado
16866,18281,Hyundai,EON,967624.184646262,9,120000,particular,Petrol,Manual,55.2,138000,5520.0,2015,rodado
16867,18282,Maruti,Ignis,586000.0,4,35318,distribuidora,Petrol,Manual,81.8,465000,18600.0,2020,moderadamente rodado
16868,18283,Mahindra,Xylo,1399372.0930232557,11,110000,particular,Diesel,Manual,112.0,450000,18000.0,2013,rodado
16869,18284,Toyota,Innova,2073000.0,4,47000,distribuidora,Diesel,Automatic,171.5,1745000,69800.0,2020,moderadamente rodado
16870,18285,Maruti,Swift,683000.0,6,47529,distribuidora,Petrol,Manual,81.8,635000,25400.0,2018,moderadamente rodado
16871,18286,Maruti,Eeco,601000.0,6,49000,distribuidora,CNG,Manual,73.0,375000,15000.0,2018,moderadamente rodado
16872,18287,Honda,City,1210698.5413290113,8,56000,distribuidora,Petrol,Manual,116.4,495000,19800.0,2016,moderadamente rodado
16873,18289,Toyota,Innova,2876695.0,4,61000,distribuidora,Diesel,Automatic,171.5,1445000,57800.0,2020,moderadamente rodado
16874,18290,Hyundai,Verna,1362000.0,5,52000,distribuidora,Diesel,Manual,126.32,875000,35000.0,2019,moderadamente rodado
16875,18291,Maruti,Wagon R,614646.3878326996,8,67370,distribuidora,CNG,Manual,58.16,270000,10800.0,2016,moderadamente rodado
16876,18292,Maruti,Wagon R,614646.3878326996,7,65000,particular,Petrol,Manual,67.04,350000,14000.0,2017,moderadamente rodado
16877,18294,Honda,City,1290000.0,4,27000,distribuidora,Petrol,Manual,117.3,875000,35000.0,2020,novo
16878,18295,Maruti,Swift Dzire,614646.3878326996,9,52000,distribuidora,Diesel,Manual,73.9,510000,20400.0,2015,moderadamente rodado
16879,18296,Maruti,Ritz,614646.3878326996,7,75000,particular,Diesel,Manual,73.94,300000,12000.0,2017,moderadamente rodado
16880,18298,Hyundai,Creta,1170000.0,5,60000,particular,Diesel,Manual,126.2,880000,35200.0,2019,moderadamente rodado
16881,18299,Hyundai,Xcent,967624.184646262,7,49000,distribuidora,Petrol,Manual,82.0,435000,17400.0,2017,moderadamente rodado
16882,18300,Mercedes-Benz,GL-Class,117489928.05755396,8,51000,distribuidora,Diesel,Automatic,221.3,3100000,124000.0,2016,moderadamente rodado
16883,18301,Maruti,Wagon R,553000.0,9,35000,particular,Petrol,Manual,67.1,300000,12000.0,2015,moderadamente rodado
16884,18302,Maruti,Ciaz,614646.3878326996,4,70000,distribuidora,Diesel,Manual,88.5,795000,31800.0,2020,moderadamente rodado
16885,18303,Volkswagen,Polo,820416.9884169884,6,60942,distribuidora,Diesel,Manual,88.0,560000,22400.0,2018,moderadamente rodado
16886,18304,Hyundai,Creta,1158000.0,5,46432,distribuidora,Petrol,Manual,121.3,945000,37800.0,2019,moderadamente rodado
16887,18305,Hyundai,Venue,794000.0,2,6500,particular,Petrol,Automatic,118.35,1100000,44000.0,2022,novo
16888,18306,Hyundai,Verna,1054000.0,3,16000,distribuidora,Petrol,Automatic,121.3,1125000,45000.0,2021,novo
16889,18307,Mahindra,Scorpio,1449000.0,8,54000,particular,Diesel,Manual,75.0,525000,21000.0,2016,moderadamente rodado
16890,18308,Hyundai,Creta,1339000.0,5,108000,particular,Diesel,Manual,126.2,1115000,44600.0,2019,rodado
16891,18309,Hyundai,i10,706000.0,9,49000,distribuidora,Petrol,Automatic,78.9,315000,12600.0,2015,moderadamente rodado
16892,18310,Maruti,Swift,651000.0,3,26000,distribuidora,Petrol,Automatic,81.8,675000,27000.0,2021,novo
16893,18311,Hyundai,EON,967624.184646262,7,37000,distribuidora,Petrol,Manual,55.2,335000,13400.0,2017,moderadamente rodado
16894,18313,Hyundai,Verna,967624.184646262,9,58000,distribuidora,Diesel,Manual,126.32,619000,24760.0,2015,moderadamente rodado
16895,18314,Ford,Endeavour,3829000.0,3,49000,distribuidora,Diesel,Automatic,197.0,3150000,126000.0,2021,moderadamente rodado
16896,18315,Maruti,Baleno,614646.3878326996,4,60000,particular,Petrol,Manual,100.5,650000,26000.0,2020,moderadamente rodado
16897,18316,Maruti,Swift Dzire,656000.0,6,120000,particular,Petrol,Manual,83.14,385000,15400.0,2018,rodado
16898,18318,Mercedes-Benz,C-Class,5216000.0,5,25000,particular,Diesel,Automatic,170.0,2500000,100000.0,2019,novo
16899,18319,Skoda,Laura,2572827.5862068967,11,110000,particular,Diesel,Automatic,105.0,600000,24000.0,2013,rodado
16900,18320,Hyundai,Santa,967624.184646262,7,72000,distribuidora,Diesel,Manual,194.3,1240000,49600.0,2017,moderadamente rodado
16901,18321,Mahindra,XUV500,1783000.0,9,74000,distribuidora,Diesel,Manual,140.0,775000,31000.0,2015,moderadamente rodado
16902,18322,Toyota,Etios,2876695.0,10,66000,distribuidora,Petrol,Manual,88.73,325000,13000.0,2014,moderadamente rodado
16903,18323,Maruti,Swift Dzire,614646.3878326996,4,70000,particular,Diesel,Manual,74.02,650000,26000.0,2020,moderadamente rodado
16904,18324,Maruti,Wagon R,621000.0,3,77000,distribuidora,CNG,Manual,58.16,485000,19400.0,2021,moderadamente rodado
16905,18325,Maruti,Swift Dzire,715000.0,7,57028,distribuidora,Petrol,Manual,81.8,460000,18400.0,2017,moderadamente rodado
16906,18326,Mercedes-Benz,C-Class,5432000.0,15,100000,distribuidora,Diesel,Manual,170.0,675000,27000.0,2009,rodado
16907,18327,Volkswagen,Vento,1089000.0,11,55000,distribuidora,Petrol,Manual,103.6,375000,15000.0,2013,moderadamente rodado
16908,18328,Maruti,Alto,614646.3878326996,12,86240,distribuidora,Petrol,Manual,46.3,210000,8400.0,2012,rodado
16909,18329,Honda,BRV,1210698.5413290113,4,110000,particular,Diesel,Manual,98.6,750000,30000.0,2020,rodado
16910,18330,Maruti,Zen,614646.3878326996,15,80000,particular,Petrol,Manual,60.0,190000,7600.0,2009,rodado
16911,18331,Hyundai,Grand,706000.0,4,10000,distribuidora,Petrol,Automatic,82.0,585000,23400.0,2020,novo
16912,18332,Maruti,Alto,614646.3878326996,1,5000,particular,Petrol,Manual,47.3,290000,11600.0,2023,novo
16913,18333,Volkswagen,Polo,722000.0,5,40000,particular,Petrol,Automatic,103.5,740000,29600.0,2019,moderadamente rodado
16914,18334,Hyundai,Verna,967624.184646262,6,54068,distribuidora,Petrol,Manual,121.3,671000,26840.0,2018,moderadamente rodado
16915,18335,Nissan,Terrano,1690333.3333333333,7,175000,particular,Diesel,Manual,108.5,510000,20400.0,2017,rodado
16916,18336,Volkswagen,Polo,723000.0,11,51000,distribuidora,Petrol,Manual,73.9,275000,11000.0,2013,moderadamente rodado
16917,18337,Mercedes-Benz,C-Class,5432000.0,4,32057,distribuidora,Diesel,Automatic,170.0,3350000,134000.0,2020,moderadamente rodado
16918,18338,Jeep,Compass,2335000.0,4,28025,distribuidora,Diesel,Manual,170.0,1880000,75200.0,2020,novo
16919,18339,Maruti,Swift,608000.0,2,5000,particular,Petrol,Manual,81.8,550000,22000.0,2022,novo
16920,18340,Maruti,Swift Dzire,715000.0,11,52000,particular,Petrol,Manual,85.8,250000,10000.0,2013,moderadamente rodado
16921,18341,Maruti,Baleno,688000.0,3,14000,distribuidora,Petrol,Manual,83.1,731000,29240.0,2021,novo
16922,18342,Maruti,Wagon R,614646.3878326996,15,37000,distribuidora,Petrol,Manual,67.05,135000,5400.0,2009,moderadamente rodado
16923,18343,Maruti,Swift,614646.3878326996,8,54540,distribuidora,Diesel,Manual,74.0,430000,17200.0,2016,moderadamente rodado
16924,18344,Hyundai,i20,770000.0,6,90000,particular,Petrol,Manual,81.83,490000,19600.0,2018,rodado
16925,18346,Ford,Aspire,1030000.0,5,80000,particular,Diesel,Manual,99.23,600000,24000.0,2019,rodado
16926,18347,Hyundai,Verna,1083000.0,4,50000,particular,Petrol,Manual,121.3,950000,38000.0,2020,moderadamente rodado
16927,18348,Kia,Carnival,2884000.0,1,8800,distribuidora,Diesel,Automatic,197.2,3200000,128000.0,2023,novo
16928,18349,Hyundai,Grand,733000.0,7,65000,distribuidora,Petrol,Automatic,81.86,485000,19400.0,2017,moderadamente rodado
16929,18350,Ford,Fiesta,1050416.6666666667,11,68584,distribuidora,Diesel,Manual,68.0,240000,9600.0,2013,moderadamente rodado
16930,18351,Maruti,Ritz,614646.3878326996,5,70000,particular,Diesel,Manual,73.94,400000,16000.0,2019,moderadamente rodado
16931,18352,Maruti,Celerio,614646.3878326996,5,39500,distribuidora,Diesel,Manual,47.0,430000,17200.0,2019,moderadamente rodado
16932,18353,Honda,City,1210698.5413290113,4,22000,distribuidora,Petrol,Manual,117.3,825000,33000.0,2020,novo
16933,18354,Renault,Duster,414304.9645390071,8,75000,distribuidora,Diesel,Manual,108.45,550000,22000.0,2016,moderadamente rodado
16934,18355,Maruti,Wagon R,571000.0,16,96000,distribuidora,Petrol,Manual,67.1,185000,7400.0,2008,rodado
16935,18356,Maruti,Alto,614646.3878326996,15,75000,distribuidora,Petrol,Manual,46.3,105000,4200.0,2009,moderadamente rodado
16936,18358,Honda,City,1210698.5413290113,11,90000,particular,Petrol,Automatic,118.0,328000,13120.0,2013,rodado
16937,18359,Toyota,Innova,2876695.0,8,80000,particular,Diesel,Manual,100.0,1300000,52000.0,2016,rodado
16938,18360,Hyundai,Xcent,967624.184646262,7,120000,particular,Diesel,Manual,71.0,450000,18000.0,2017,rodado
16939,18361,Maruti,Swift Dzire,680000.0,6,38000,distribuidora,Petrol,Manual,81.8,530000,21200.0,2018,moderadamente rodado
16940,18363,Toyota,Corolla,2876695.0,7,64000,distribuidora,Petrol,Automatic,138.03,950000,38000.0,2017,moderadamente rodado
16941,18364,Honda,Jazz,894000.0,4,41615,distribuidora,Petrol,Manual,88.7,611000,24440.0,2020,moderadamente rodado
16942,18365,Maruti,Vitara,614646.3878326996,3,30000,particular,Diesel,Manual,88.5,750000,30000.0,2021,moderadamente rodado
16943,18366,Hyundai,Creta,1127000.0,4,27000,distribuidora,Petrol,Manual,121.3,1035000,41400.0,2020,novo
16944,18367,Kia,Seltos,1518272.7272727273,1,1600,distribuidora,Diesel,Manual,113.4,1925000,77000.0,2023,novo
16945,18368,BMW,3,61295152.58855586,10,51048,distribuidora,Diesel,Automatic,170.0,815000,32600.0,2014,moderadamente rodado
16946,18369,Maruti,Alto,614646.3878326996,2,8000,distribuidora,Petrol,Automatic,67.05,415000,16600.0,2022,novo
16947,18370,Maruti,Zen,614646.3878326996,15,80000,distribuidora,Petrol,Manual,67.1,52000,2080.0,2009,rodado
16948,18371,Maruti,Wagon R,609000.0,2,22000,distribuidora,CNG,Manual,58.16,517000,20680.0,2022,novo
16949,18372,Maruti,Swift,614646.3878326996,6,70000,particular,Diesel,Manual,74.0,525000,21000.0,2018,moderadamente rodado
16950,18373,BMW,3,5486000.0,10,41000,distribuidora,Diesel,Automatic,181.0,1700000,68000.0,2014,moderadamente rodado
16951,18374,Toyota,Fortuner,3909000.0,8,92000,distribuidora,Diesel,Manual,168.5,1511000,60440.0,2016,rodado
16952,18375,Audi,A6,7113256.41025641,4,23000,distribuidora,Diesel,Automatic,187.74,3150000,126000.0,2020,novo
